1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
983,1184,8761,2261,2569,6441,488,381,2467,2869,462,165,1,1,17,167,1020,283,292,598,302,392,244,122,74,82,1217,1274,279,5126,20,144,208,465,293,1116,4208,1307,781,1027,11,89,65,344,159,158,1212,877,328,2,4401,1735,9,25,41,49,8,1,267,378,19,42,312,46,626,665,130,61,879,1056,942,1351
975,804,8508,2191,2541,6421,413,411,2498,2936,550,154,1,0,14,243,1209,246,304,497,289,469,226,131,83,66,1295,1292,268,5085,25,172,234,567,288,1164,4183,1179,810,1232,10,95,69,335,153,123,1184,803,297,2,4282,1728,9,7,132,49,21,1,254,420,15,41,346,156,699,617,101,73,916,1050,930,1384
902,2216,9745,2464,2717,6410,489,346,2565,2867,775,149,2,0,14,280,1066,230,293,485,445,452,185,174,64,42,1642,1169,235,5214,25,178,230,521,387,1224,4199,1255,773,1061,9,65,53,331,139,108,1806,629,279,2,4346,1818,11,5,208,59,6,1,272,408,22,32,306,90,541,677,95,72,864,966,903,1345
897,2573,9960,2430,2464,6293,474,309,2570,2928,671,138,2,0,18,291,961,212,279,493,322,442,257,143,110,32,1518,1119,241,5169,27,168,170,470,323,1170,3973,1094,761,1065,16,13,37,314,127,104,1723,684,279,2,4342,1603,9,7,30,67,28,1,270,366,19,30,323,33,554,650,102,48,836,966,922,1312
893,2715,9948,2260,2412,6331,476,351,2376,2796,564,197,1,0,16,264,940,214,288,519,267,255,130,118,51,19,1381,1154,246,5122,23,179,175,512,256,1134,3972,993,763,999,13,14,38,333,128,102,1455,663,274,2,4209,1534,9,2,15,42,21,1,264,381,17,19,321,30,532,594,85,46,826,950,912,1279
858,1814,9038,2260,2243,6371,403,362,2431,2634,661,184,1,0,22,214,1098,259,273,486,320,245,117,146,67,18,1565,1268,245,5151,26,153,177,512,347,1280,3861,977,746,975,25,16,46,333,122,106,1635,783,267,2,4102,1448,10,2,27,57,18,1,250,367,17,15,324,35,500,622,82,48,806,967,912,1203
869,742,7791,2365,2174,6208,510,397,2590,2743,480,150,1,0,23,194,857,203,265,529,448,331,132,178,125,31,2063,1103,219,5142,34,136,181,524,374,1390,3812,1053,743,792,6,23,52,334,124,101,2065,606,265,1,3895,1427,8,2,60,37,14,5,240,362,18,16,295,33,539,609,88,40,814,990,933,1233
944,650,7427,2090,2139,6081,454,363,2309,2774,405,153,1,0,12,129,933,230,263,435,234,272,147,88,65,39,1503,1030,215,5125,37,198,187,540,415,1141,3746,1110,710,850,7,21,50,312,129,108,1558,706,246,3,3815,1279,7,2,158,42,17,5,253,377,20,12,294,28,543,631,83,39,803,1017,924,1187
859,585,7439,1999,2015,6110,458,408,2231,2575,407,164,1,0,17,134,993,244,218,413,294,232,133,89,57,49,1179,1021,208,5094,28,202,130,480,355,1077,3686,918,702,833,7,20,51,345,132,106,1327,710,237,1,3860,1318,6,2,70,38,21,4,226,275,21,13,246,30,593,572,94,20,783,1011,888,1169
811,947,7759,1920,1979,6061,409,354,2045,2592,518,189,1,0,33,137,766,224,221,428,275,336,135,84,46,48,1632,1134,222,5129,29,144,142,454,266,1051,3727,971,696,691,6,30,127,311,129,104,1776,954,243,2,3769,1346,4,9,67,33,22,7,234,300,13,23,236,23,696,526,101,26,773,1063,928,1153
826,2376,8870,1902,1906,5962,622,358,1957,2444,447,170,1,0,19,157,1003,203,200,590,287,316,124,102,55,47,1121,1056,224,5041,19,137,121,490,232,913,3661,975,698,759,5,26,78,323,113,104,1382,776,232,1,3740,1288,4,2,48,49,25,3,208,252,13,13,237,21,626,604,91,18,800,987,889,1278
758,1902,8469,1901,1880,5940,549,362,1920,2458,426,214,1,0,26,127,1016,199,202,527,276,401,150,93,62,43,1428,1175,203,5016,17,133,116,477,242,971,3472,1038,707,714,6,16,47,306,103,99,1603,1047,228,2,3611,1231,5,2,39,45,17,0,219,257,14,17,256,63,651,569,104,21,806,978,923,1195
1743,1369,7727,1913,1849,5888,544,1325,1861,2477,412,160,1,1,15,104,1079,231,187,517,296,345,106,130,59,17,1441,1101,192,5076,14,154,112,478,260,895,3398,845,664,823,9,18,35,307,108,95,1508,884,239,3,3610,1185,4,3,17,45,20,0,233,246,13,19,329,67,529,544,77,17,820,889,846,1235
1971,1005,7421,1861,1868,5878,484,1529,1802,2458,490,167,1,0,14,122,820,232,200,425,341,425,112,108,52,13,1197,1098,179,4954,35,256,106,526,203,915,3483,1016,616,671,6,22,70,275,112,104,1317,817,246,2,3582,1242,3,3,13,42,22,1,230,256,16,26,278,46,536,594,73,37,820,898,855,1230
1828,655,6888,1773,1806,5843,520,1479,1787,2398,535,155,1,0,16,157,1220,233,178,476,350,519,148,96,100,51,1621,1120,186,4868,21,304,113,511,202,1147,3457,1008,667,1130,6,24,83,267,111,107,1714,694,248,2,3597,1195,7,1,30,56,16,1,233,239,14,53,242,22,490,618,68,62,812,851,789,1237
1835,1664,7840,1781,1699,5907,560,1416,1760,2292,466,154,1,0,13,101,832,231,169,488,554,461,145,150,70,169,1224,1020,180,4836,26,302,102,451,191,865,3445,969,584,838,8,48,139,258,104,99,1281,676,239,2,3548,1160,6,2,38,147,14,1,220,222,15,59,224,23,414,685,84,37,809,833,838,1151
1833,764,6807,1845,1676,5844,559,1352,1767,2317,471,149,1,0,9,114,579,275,159,476,372,312,171,129,47,70,1299,1062,150,4677,23,361,107,389,156,740,3371,985,606,619,8,38,121,263,113,89,1360,774,217,2,3525,1160,5,3,37,70,16,1,212,214,17,17,218,20,412,671,80,19,772,797,803,1071
1971,651,6830,1792,1634,5819,526,1426,1688,2329,473,152,1,0,8,119,1002,265,172,495,277,432,167,80,43,36,1589,1080,137,4650,20,256,114,460,170,803,3364,1137,560,972,8,28,110,249,113,93,1432,819,222,2,3574,1076,7,3,48,43,18,1,282,237,26,58,207,61,405,541,86,16,755,811,732,1036
1852,722,6923,1664,1573,5787,526,1413,1673,2334,422,134,0,0,9,149,409,191,168,496,355,432,171,80,35,39,1115,987,135,4618,19,225,93,398,161,652,3329,1023,598,476,7,12,65,242,107,97,1117,613,210,1,3555,1089,20,3,41,31,14,0,243,208,14,51,189,59,368,571,83,18,766,793,702,1030
1810,638,6783,1728,1568,5708,542,1372,1688,2335,412,131,0,0,9,115,720,196,172,512,302,381,127,83,36,26,1373,925,125,4598,20,229,107,392,169,541,3286,949,553,791,7,12,80,230,112,93,1618,608,216,2,3565,1021,6,2,28,32,6,0,267,227,14,26,187,44,384,667,80,17,738,751,694,1000
1891,684,6807,1727,1595,5760,495,1349,1670,2297,443,136,1,0,11,121,831,203,174,450,339,369,107,77,35,20,1107,971,133,4618,13,238,107,369,170,584,3287,918,592,894,5,10,85,250,108,96,981,536,209,2,3613,999,6,2,27,35,14,0,248,229,14,13,201,17,392,566,74,17,742,708,781,1021
1023,1283,7421,1790,1704,5757,465,445,1647,2253,706,151,0,0,7,179,661,305,182,453,616,232,106,128,40,18,1058,1190,138,4562,19,277,139,432,357,775,3504,1010,728,805,7,22,124,245,105,96,949,660,208,2,3567,1023,4,1,27,41,5,0,260,243,16,13,177,20,403,577,93,16,769,729,667,1065
885,813,6879,1821,1738,5641,506,316,1606,2219,563,143,0,0,9,162,688,187,206,417,394,255,109,82,105,25,1071,1033,149,4561,15,250,119,458,176,862,3578,932,608,693,7,16,95,246,109,93,1501,577,201,2,3577,1027,3,1,49,32,4,1,270,272,13,22,166,30,397,1003,77,15,761,706,652,1028
855,698,7092,1823,1767,6065,551,329,1602,2250,541,155,0,0,7,133,394,197,229,413,226,162,95,76,35,30,813,1070,160,4600,12,183,130,401,212,652,3242,875,594,376,6,8,72,244,113,90,1360,652,193,9,3618,1108,3,1,73,29,4,0,227,308,12,19,134,29,430,1089,78,18,758,696,666,990
893,562,7088,1787,1819,6016,402,342,1677,2294,502,155,1,0,6,112,565,206,281,363,231,178,117,101,29,29,813,1037,170,4558,13,149,156,502,169,644,3048,838,525,526,7,9,83,223,120,97,1980,889,190,2,3601,1084,4,1,69,23,12,0,246,373,17,20,174,27,581,1368,68,15,762,701,646,926
781,589,4539,1919,1225,2496,324,376,1809,2281,411,182,2,0,7,82,718,171,256,303,254,163,85,86,29,14,1422,885,165,4591,23,139,161,524,168,737,2956,871,412,709,6,7,70,230,78,85,1891,605,195,2,2011,509,8,1,18,16,5,0,271,368,19,29,165,38,399,833,68,17,747,696,627,942
981,4991,10620,2038,2085,5006,510,338,1936,2577,403,269,4,0,11,106,817,174,252,421,384,175,97,95,50,38,1443,1009,180,4301,23,147,166,512,159,735,2982,856,575,778,16,12,39,223,92,115,2095,620,169,4,3072,861,7,2,18,34,6,0,233,377,20,38,163,52,444,1217,64,27,720,680,639,971
722,3151,9275,2045,2152,5428,537,347,1987,2317,448,234,1,0,10,128,1136,254,134,382,385,307,110,118,43,45,1865,1229,184,4445,56,118,86,352,185,829,3145,867,666,1086,6,10,64,230,147,110,2787,1027,177,7,3248,1017,10,3,41,35,18,0,83,168,6,13,149,36,568,1236,67,34,751,647,631,979
826,3303,9593,2195,2435,5510,468,380,2201,2455,601,193,1,0,13,127,1052,271,192,409,420,209,101,137,56,66,2051,1001,213,4475,66,124,114,391,205,838,3327,936,599,1020,10,11,37,245,190,111,2930,814,184,2,3296,1210,8,4,73,49,18,0,139,240,6,14,139,25,546,1143,73,31,741,645,678,1051
999,1671,8379,2291,2769,5623,526,501,2298,2502,456,239,2,0,94,150,3143,325,338,462,306,285,124,92,47,45,1964,1247,270,4595,40,173,162,481,256,1074,3533,1056,703,3163,7,20,42,270,237,118,2727,1149,188,2,3357,1273,11,9,35,40,5,0,186,431,9,24,142,121,626,1140,75,42,779,686,678,1060
1015,1108,7762,2239,2915,5503,514,415,2305,2536,467,192,2,0,27,171,3968,307,397,491,351,462,162,103,155,67,2094,1024,305,4769,21,204,173,512,323,1157,3802,1032,603,4013,9,11,52,215,378,133,2215,1454,216,2,3403,1414,11,11,74,45,14,0,200,482,15,33,163,371,996,714,135,48,682,551,604,1057
1136,875,7650,2334,3204,5739,541,426,2505,2572,559,206,1,1,23,213,3980,356,454,542,302,463,147,115,90,63,2083,1162,328,4811,20,233,176,619,338,1237,3844,1130,707,3945,9,21,110,200,494,151,2491,1588,225,2,3474,1620,44,16,71,45,9,1,230,540,18,33,252,253,1061,1071,128,29,626,553,537,956
1275,1712,8735,2709,3563,5755,610,431,2516,2807,513,187,2,0,12,237,4328,391,472,467,451,536,212,123,155,58,1824,1370,334,4975,15,191,196,583,410,1094,3919,1180,755,4027,19,14,48,267,469,144,1792,1805,216,5,3497,1709,24,16,134,34,10,2,254,551,12,39,171,59,1079,584,86,39,748,676,616,1047
1352,2820,10150,3437,4112,5991,1204,457,2575,2915,515,215,1,1,33,256,3406,435,468,509,557,451,206,161,180,97,1775,1225,365,5159,24,173,316,603,417,1211,4121,1437,724,3087,15,15,29,280,476,157,1919,2052,208,10,3659,1842,7,62,108,38,11,2,236,589,12,33,188,45,1455,579,102,37,711,698,651,1046
1413,3391,10730,3391,4029,6027,1274,518,2634,2829,569,182,2,1,21,278,4481,450,496,605,521,454,202,194,184,67,1813,1204,365,5221,41,271,382,536,371,1306,4223,1520,730,4012,11,23,28,269,461,155,1367,2042,240,23,3844,1966,27,15,57,80,24,1,265,600,19,34,175,62,1543,674,106,36,743,710,664,1080
1558,3832,11229,3301,4065,6136,1032,572,2848,2815,660,238,2,1,39,340,4332,515,510,619,584,432,176,191,162,66,1701,1302,407,5106,29,269,380,646,406,1523,4583,1464,790,3886,17,33,22,254,448,165,1708,2074,267,19,3978,2099,39,17,56,30,6,1,292,635,16,76,178,83,1365,783,104,66,760,823,748,1055
1532,4809,12575,2811,4225,6333,554,651,3015,2985,686,236,2,1,53,297,4204,504,499,669,657,518,190,170,172,55,1636,1531,448,5151,53,262,366,694,684,1562,4712,1501,764,3697,15,20,20,278,368,155,1195,1787,264,4,4071,2034,68,24,62,53,12,2,275,614,15,75,199,100,1005,615,114,42,800,910,778,1091
1513,5010,13316,3620,4548,6466,1122,621,3192,3100,668,231,2,0,44,382,4032,410,513,613,678,446,183,165,156,48,1700,1489,448,5383,77,301,322,604,662,1711,5076,1514,834,4003,16,35,52,264,365,159,1494,1582,314,6,4264,2199,69,46,57,80,15,2,249,623,14,75,360,103,931,844,111,52,781,887,811,1135
1548,5224,13878,3664,4699,6537,1149,796,3162,3107,701,264,5,1,55,529,3416,416,564,668,431,556,257,140,212,52,1564,1435,455,5376,95,226,293,615,533,1918,5259,1705,758,3330,20,31,65,265,474,171,1205,1668,305,7,4213,2362,33,43,69,55,27,2,251,681,14,79,388,146,1045,834,132,48,797,1058,901,1194
1550,6001,14912,3947,4673,6631,1404,615,3309,3413,704,279,5,1,42,371,3064,435,565,713,374,503,307,152,128,74,1763,1398,486,5575,110,213,340,557,449,1780,5325,1616,859,3000,25,26,93,272,480,172,1847,1792,313,8,4235,2412,28,47,89,63,31,1,269,719,13,56,370,111,1245,1147,152,137,849,1256,1065,1256
1575,4810,13383,3828,4553,6423,1424,676,3529,3367,861,243,5,0,37,346,2739,553,637,888,400,591,265,168,206,69,1439,1601,499,5526,119,279,412,659,562,1694,5214,1682,892,2358,37,19,79,255,469,172,1417,1916,300,4,4252,2462,30,56,111,99,20,4,256,796,13,44,421,102,1173,975,199,67,866,1430,1205,1292
1654,5232,13883,3807,4614,6449,1321,580,3415,3310,879,301,4,1,46,353,3367,555,647,758,471,586,241,174,174,82,1430,1701,503,5635,103,217,409,704,557,1667,5443,1848,888,2526,25,23,157,268,490,187,1339,2137,299,3,4160,2602,63,62,89,78,11,3,258,769,15,50,428,97,1380,581,157,63,839,1612,1388,1255
1561,4155,12860,4072,4970,6470,1307,627,3269,3269,746,260,5,1,47,402,4626,514,591,675,533,619,267,204,223,85,1670,1689,501,5801,92,185,391,863,666,1773,5401,2096,885,3070,37,28,188,274,494,186,1376,2182,301,4,4243,2689,32,47,60,109,7,3,276,693,19,50,372,78,1388,660,138,68,830,1671,1474,1298
1621,4878,13784,3821,4804,6491,1329,692,3245,3244,849,304,3,1,131,355,4353,659,682,702,508,587,242,180,269,58,1651,1794,519,5802,130,230,421,729,618,1908,5222,1647,875,2717,51,26,256,280,487,185,1491,2167,291,2,4255,2745,31,42,78,120,14,4,309,795,22,86,436,143,1247,707,154,126,821,1741,1456,1336
2640,5495,14411,3834,4798,6517,1270,1557,3205,3117,846,289,2,1,208,360,3509,648,726,782,625,628,262,211,303,112,1717,1856,557,6077,126,185,379,808,578,1789,5694,1649,850,2525,31,30,270,312,448,180,1431,2077,315,5,4291,2914,29,52,87,86,9,5,294,790,20,122,400,208,1209,684,181,135,863,1764,1383,1362
2612,5086,14262,3790,4857,6652,1116,1635,3308,3115,832,336,6,0,174,315,5267,682,700,599,586,581,316,171,195,168,1774,1583,527,6247,104,236,425,733,509,1785,5701,1805,951,2611,29,28,263,360,395,190,1930,1823,320,7,4248,2965,27,82,59,64,10,4,299,750,15,100,499,191,1367,764,120,88,862,1799,1429,1377
2570,5632,14651,3921,4981,6400,1154,1565,3398,3220,802,391,3,1,135,346,3484,612,703,580,533,785,314,149,323,116,1718,2003,519,6085,132,241,403,668,344,2111,5673,1831,979,2499,39,25,195,366,378,173,1817,2154,324,10,4150,3157,22,48,70,99,7,6,308,752,16,51,590,158,1271,1073,114,96,872,1823,1445,1338
2515,6168,15566,4085,5048,6431,1262,1389,3365,3368,646,251,4,2,28,278,5155,643,744,657,534,761,298,174,202,87,1547,1679,626,6113,163,269,399,673,457,2087,5869,1778,912,2443,37,35,119,347,432,151,1401,1930,345,16,4104,3075,28,63,77,85,23,4,281,787,16,44,588,150,1284,630,114,96,931,1949,1514,1457
2546,5086,14277,3970,5129,6603,1273,1512,3489,3341,762,285,4,1,33,325,3242,575,727,769,478,685,250,158,193,64,1675,1606,576,6036,146,297,360,748,429,1943,5758,1959,864,2362,40,44,115,337,471,164,1567,1779,342,6,4340,2973,37,170,58,57,33,10,271,765,16,43,600,86,1237,602,110,183,931,1995,1533,1500
2869,6289,16094,3580,5266,6606,851,1814,3559,3310,847,261,3,1,43,266,5393,594,690,827,574,683,304,132,116,117,1944,1743,588,5839,133,230,438,872,475,1985,6409,2149,806,2903,28,48,115,311,478,166,1662,1902,357,4,4238,3083,51,119,71,84,28,6,261,761,18,44,620,65,1343,639,120,210,982,2009,1645,1573
2916,5877,15145,3360,5173,6767,502,1754,3761,3257,737,233,4,1,93,263,5389,628,743,680,615,611,283,214,105,87,1737,1692,567,5847,146,215,433,819,461,1981,6035,2041,832,2364,30,40,79,299,484,174,1476,1888,352,8,4230,3194,22,81,60,51,18,5,257,834,15,71,584,159,1448,649,132,147,916,1914,1495,1466
3115,5855,15313,3663,5304,6935,687,1746,3803,3433,637,276,7,1,37,266,3663,602,832,646,580,686,310,162,116,64,1961,1697,577,5921,151,262,373,916,521,1904,6047,2101,872,2222,27,37,71,303,492,179,1611,1923,354,10,4459,3290,25,11,41,61,12,6,310,890,16,52,507,131,1485,627,123,218,927,1850,1445,1418
2014,6507,15857,3519,5174,6886,486,685,3724,3302,718,235,4,1,45,334,4914,636,816,577,606,709,358,152,112,96,1903,1733,561,5891,162,262,425,860,477,1962,5641,2035,896,2748,22,44,63,333,466,176,1514,1906,329,5,4573,3187,23,8,38,80,9,4,303,893,15,64,515,85,1345,556,110,131,898,1827,1462,1387
1885,6131,15163,3833,5226,6686,1108,667,3662,3086,764,299,4,1,41,336,4575,563,801,702,563,803,282,197,122,65,1999,1790,555,5687,147,211,433,853,466,2007,5484,2225,891,2849,62,40,76,400,464,178,1458,1883,316,4,4377,3314,62,10,43,125,11,6,345,880,16,58,502,84,1247,648,87,125,931,1769,1526,1401
1741,6522,15479,3854,5059,6691,1349,642,3478,3198,769,296,5,1,36,343,4615,759,819,838,556,1022,327,194,153,85,1827,1837,538,5835,152,301,382,1017,549,2121,5412,1933,965,1608,56,39,52,329,488,171,1571,2151,336,7,4304,3382,7,36,54,95,14,4,341,882,14,46,551,68,1570,745,98,86,938,1776,1523,1467
1724,6233,15095,4139,5159,7009,1434,656,3410,3045,788,275,5,1,70,378,3942,694,757,833,565,1042,239,213,241,98,1800,1668,523,5488,165,274,306,845,546,2030,5354,1862,921,1936,49,38,73,329,479,172,1616,1967,320,3,4052,3142,89,82,71,72,20,4,359,811,15,47,553,80,1378,649,90,124,977,1854,1590,1572
1674,5054,14018,3981,5030,6966,1196,760,3374,3043,915,289,5,0,147,349,4955,706,693,822,530,873,246,170,278,95,2136,1888,482,5563,164,230,297,713,447,1962,5504,2010,987,1788,39,55,94,335,455,189,2230,1952,360,3,3828,3105,69,113,65,54,17,3,363,739,17,56,604,81,1291,815,100,114,1012,1974,1634,1544
1614,4660,13713,3846,4908,6913,949,730,3369,2979,791,297,11,2,146,342,3698,725,658,761,675,879,254,192,208,148,1825,1706,498,5775,131,377,340,864,471,1789,5759,2268,1016,2615,58,36,95,375,456,191,2007,1974,372,10,3884,3035,69,40,47,64,17,6,355,683,12,53,627,89,1206,710,105,153,976,1973,1647,1436
1671,6083,14946,4083,4917,6963,1249,730,3267,2922,771,280,7,2,76,322,3435,571,700,899,608,801,264,217,205,192,1823,1835,471,5828,114,343,394,850,424,1890,5694,1993,1027,2274,52,41,99,373,483,208,2042,2140,372,4,4062,3102,124,78,69,95,6,9,371,745,16,52,621,100,1484,730,119,89,1007,2056,1743,1463
1700,6545,15618,4019,4963,7179,1340,725,3277,2943,734,274,6,1,38,347,3895,618,643,972,566,871,242,187,184,172,1803,1821,519,5927,95,279,354,777,453,2083,5681,1956,1072,3345,60,28,120,361,409,194,1807,2039,378,3,4309,3039,109,55,42,78,23,6,350,681,24,58,636,76,1410,892,125,150,1000,2117,1732,1461
1624,5787,15222,4029,4701,7433,1238,716,3344,3036,821,343,5,1,38,330,3533,699,680,926,480,620,238,165,109,162,1666,1803,501,5884,179,239,365,747,412,1909,5650,1809,1000,3173,37,36,185,378,354,182,1813,1897,374,4,4422,2957,234,39,53,74,84,11,338,680,22,58,588,141,1400,848,118,189,1065,2295,1794,1417
1666,6822,15824,4050,4496,7147,1232,711,3429,3119,1105,339,6,2,40,464,3209,635,737,1021,438,697,279,189,143,116,1617,2049,477,5795,156,377,362,843,476,1784,5525,1997,995,2746,52,119,237,347,337,193,2000,2063,351,3,4322,2848,13,88,48,127,34,12,329,699,32,57,635,251,1419,792,167,108,1023,2376,1869,1480
1560,6196,15205,4128,4522,7120,1241,655,3373,3194,848,395,6,0,45,473,3133,613,643,932,591,743,249,155,145,126,1874,1796,438,5911,129,338,434,768,464,2092,5581,1974,962,2679,23,59,195,352,311,199,2184,2013,379,4,4357,2823,46,159,66,110,40,8,311,729,32,64,581,193,1584,1048,177,64,966,2279,1857,1480
1576,4139,13072,4111,4435,7001,1321,724,3186,3114,822,336,7,1,70,466,2764,626,605,894,484,594,306,201,179,135,1903,1717,440,5924,123,335,379,784,363,2005,5483,1811,1026,2332,41,141,184,409,320,178,2269,2091,399,4,4393,2810,311,56,110,116,44,7,313,694,28,46,662,220,1641,1035,131,64,1080,2260,1872,1553
1679,3455,12246,3738,4251,7002,1198,683,3099,3178,819,325,5,0,44,425,3824,691,681,1041,471,469,262,149,83,106,2273,1643,431,5874,158,361,334,664,314,2000,5343,2128,1118,3469,39,167,195,375,289,156,2443,2180,395,4,4454,2706,279,17,88,54,18,6,294,737,35,53,626,151,1722,1054,165,58,1038,2308,1900,1519
1775,2081,11334,3692,4269,7369,1217,722,3106,3327,857,308,5,2,58,630,3992,595,735,920,503,572,202,180,154,89,2586,1760,408,5864,130,347,308,731,425,1922,5334,1974,966,3793,76,184,202,354,301,156,2679,1990,370,19,4564,2562,356,18,117,51,11,7,292,720,36,66,615,110,1510,1347,136,106,1018,2404,1815,1519
1585,2119,11347,3823,4204,7384,1309,626,3160,3347,884,336,8,1,39,544,5022,674,811,910,549,596,274,219,91,80,2156,1536,413,5947,167,280,268,628,529,1849,5375,1971,949,4839,64,120,193,361,272,156,2071,1460,345,23,4574,2657,292,60,51,71,11,12,291,685,34,49,598,234,1126,915,148,104,1018,2335,1823,1512
1571,3370,12526,3990,4226,7163,1340,735,3055,3367,820,334,7,1,49,412,7457,662,671,908,573,528,277,147,55,79,1905,1366,414,5958,144,253,329,713,671,1948,5238,1982,1019,4748,63,59,237,394,272,150,2175,1500,351,8,4571,2627,90,103,30,32,10,16,319,686,38,57,564,74,1240,1091,158,55,1005,2194,1856,1513
1518,2892,12002,3491,4078,7359,946,675,3022,3276,834,262,6,0,63,413,6716,556,616,907,583,563,294,154,35,93,1632,1398,400,5933,152,300,375,758,700,1769,5211,2254,1012,5082,49,29,190,358,271,139,1838,1130,334,5,4492,2586,58,50,29,26,38,22,314,714,34,79,536,76,924,1188,142,129,1010,2114,1852,1561
1503,3221,12262,3777,3971,7298,1159,681,3176,3197,865,238,7,0,67,367,5461,620,628,838,539,447,206,156,76,93,1701,1566,401,5906,166,324,297,738,605,1781,5053,2361,1094,5157,44,108,238,359,281,145,1736,1440,331,6,4314,2456,137,98,24,35,18,9,275,658,24,83,642,99,1026,1070,156,130,1039,2059,1854,1589
1484,4990,14192,4037,3962,7806,1691,692,3070,3244,773,224,5,0,58,336,5629,505,568,971,575,376,195,151,179,104,1797,1486,374,5848,167,280,268,670,501,1743,5331,2043,976,4676,84,104,232,342,270,144,1919,1799,342,5,4500,2482,122,11,227,159,14,21,278,614,30,83,671,85,1725,1182,142,105,1002,2204,1782,1569
1481,3052,12208,4147,3748,7368,1610,656,3059,3236,701,182,5,0,58,356,6664,594,668,836,718,377,240,151,91,170,1699,1452,349,5892,150,210,291,631,416,1713,4943,1828,955,4103,58,91,234,346,261,150,1683,1693,320,7,4508,2435,160,16,142,90,19,7,267,696,32,65,642,67,1437,1110,152,125,1022,1899,1715,1610
1464,3393,12325,3714,3713,7249,1242,673,3079,3186,713,180,3,0,64,426,6610,580,600,925,566,417,242,118,48,145,1473,1433,349,5718,117,154,286,496,425,1549,4858,1785,986,4320,63,42,195,347,243,142,1491,1189,356,7,4450,2372,78,111,50,58,29,4,272,673,17,63,653,130,957,972,150,113,1012,1920,1648,1630
1654,7248,16108,3953,3802,7145,1177,691,3401,3652,655,207,4,0,57,342,5923,526,619,883,598,465,230,118,50,175,1447,1387,346,5586,118,198,243,644,482,1548,4732,1957,914,4670,62,38,174,350,254,158,1364,1252,346,16,4373,2343,23,40,65,50,8,2,266,637,21,55,542,106,935,909,170,107,1024,1769,1538,1621
